Plot: tmp//RatiosFluxSW-0.700.550.40030.00-mban242u2b1ejao55bfj764vt4.png

Line 1: BHM/no BHM

	  1.09999999999999994e-02	  2.77184125231707656e-01
	  6.10000000000000403e-02	  5.14066453513250532e-01
	  1.11000000000000085e-01	  6.34087680980587320e-01
	  1.61000000000000143e-01	  7.03796868652086238e-01
	  2.11000000000000187e-01	  7.48861162225077370e-01
	  2.61000000000000232e-01	  7.80066457614449815e-01
	  3.11000000000000276e-01	  8.02730101150346931e-01
	  3.61000000000000321e-01	  8.19812044402666640e-01
	  4.11000000000000365e-01	  8.33057464694151206e-01
	  4.61000000000000409e-01	  8.43573401513705079e-01
	  5.11000000000000454e-01	  8.52090082584435193e-01
	  5.61000000000000498e-01	  8.59113751697835992e-01
	  6.11000000000000543e-01	  8.64995598620926343e-01
	  6.61000000000000587e-01	  8.70003575430883580e-01
	  7.11000000000000631e-01	  8.74321751119105817e-01
	  7.61000000000000676e-01	  8.78109784188837339e-01
	  8.11000000000000720e-01	  8.81474954623373330e-01
	  8.61000000000000765e-01	  8.84508770175779557e-01
	  9.11000000000000809e-01	  8.87285663575169026e-01
	  9.61000000000000854e-01	  8.89862232275613230e-01
	  1.01100000000000079e+00	  8.92287011272613118e-01
	  1.06100000000000083e+00	  8.94596195003433348e-01
	  1.11100000000000088e+00	  8.96827486523876338e-01
	  1.16100000000000092e+00	  8.99005098816570869e-01
	  1.21100000000000096e+00	  9.01150251773832456e-01
	  1.26100000000000101e+00	  9.03286004159631228e-01
	  1.31100000000000105e+00	  9.05438030684994954e-01
	  1.36100000000000110e+00	  9.07607684131759629e-01
	  1.41100000000000114e+00	  9.09816947450924007e-01
	  1.46100000000000119e+00	  9.12072972987255315e-01
	  1.51100000000000123e+00	  9.14384066734347134e-01
	  1.56100000000000128e+00	  9.16757181012393896e-01
	  1.61100000000000132e+00	  9.19202730051773109e-01
	  1.66100000000000136e+00	  9.21722011969310251e-01
	  1.71100000000000141e+00	  9.24327986517836431e-01
	  1.76100000000000145e+00	  9.27016748190711670e-01
	  1.81100000000000150e+00	  9.29798660462090809e-01
	  1.86100000000000154e+00	  9.32685696849073098e-01
	  1.91100000000000159e+00	  9.35663196778574902e-01
	  1.96100000000000163e+00	  9.38753204429125687e-01
	  2.01100000000000190e+00	  9.41952692116816759e-01
