# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Dec 23 02:35:09 CET 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.04750	Y = 0.33486	[M/H] = 0.570	eta_R = 0.200	Age = 	1.0000e+07 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.047500	7.0000	0.10000000	0.1000	-1.8458	3.4843	4.1668	9.385	15.165	13.539	11.871	10.580	8.951	7.478	6.952	6.670	1.57040203	0
	0.047500	7.0000	0.10747445	0.1075	-1.8037	3.4866	4.1656	9.279	14.993	13.384	11.725	10.447	8.836	7.379	6.852	6.572	1.64076197	0
	0.047500	7.0000	0.11581244	0.1158	-1.7596	3.4894	4.1649	9.169	14.806	13.216	11.568	10.304	8.715	7.275	6.748	6.470	1.71339965	0
	0.047500	7.0000	0.12000000	0.1200	-1.7374	3.4908	4.1636	9.113	14.713	13.133	11.490	10.233	8.654	7.223	6.696	6.418	1.74782515	0
	0.047500	7.0000	0.12565592	0.1257	-1.7113	3.4923	4.1639	9.048	14.603	13.035	11.397	10.149	8.582	7.162	6.634	6.358	1.79236150	0
	0.047500	7.0000	0.13740537	0.1374	-1.6581	3.4955	4.1623	8.915	14.382	12.835	11.210	9.979	8.436	7.036	6.508	6.234	1.87807214	0
	0.047500	7.0000	0.14000000	0.1400	-1.6467	3.4962	4.1618	8.887	14.334	12.792	11.170	9.943	8.405	7.010	6.481	6.208	1.89584959	0
	0.047500	7.0000	0.14737670	0.1474	-1.6176	3.4981	4.1622	8.814	14.210	12.681	11.066	9.848	8.325	6.941	6.412	6.140	1.94436491	0
	0.047500	7.0000	0.16000000	0.1600	-1.5693	3.5011	4.1617	8.693	14.011	12.501	10.897	9.695	8.193	6.828	6.297	6.028	2.02115250	0
	0.047500	7.0000	0.17717487	0.1772	-1.5112	3.5048	4.1630	8.548	13.781	12.289	10.697	9.511	8.035	6.691	6.157	5.892	2.11436391	0
	0.047500	7.0000	0.19739865	0.1974	-1.4478	3.5090	4.1630	8.389	13.529	12.057	10.479	9.311	7.863	6.541	6.005	5.743	2.21034980	0
	0.047500	7.0000	0.20000000	0.2000	-1.4401	3.5095	4.1630	8.370	13.498	12.028	10.453	9.286	7.842	6.523	5.987	5.725	2.22178221	0
	0.047500	7.0000	0.20861767	0.2086	-1.4176	3.5113	4.1663	8.314	13.400	11.939	10.370	9.211	7.780	6.471	5.933	5.673	2.25824738	0
	0.047500	7.0000	0.23533955	0.2353	-1.3490	3.5164	4.1703	8.142	13.114	11.678	10.125	8.988	7.592	6.311	5.769	5.514	2.35921073	0
	0.047500	7.0000	0.25000000	0.2500	-1.3138	3.5189	4.1715	8.054	12.969	11.544	10.001	8.875	7.496	6.228	5.685	5.432	2.40809011	0
	0.047500	7.0000	0.27390406	0.2739	-1.2626	3.5235	4.1783	7.927	12.738	11.335	9.807	8.701	7.353	6.110	5.564	5.315	2.47949529	0
	0.047500	7.0000	0.30000001	0.3000	-1.2100	3.5279	4.1826	7.795	12.520	11.133	9.617	8.527	7.211	5.989	5.439	5.193	2.54750419	0
	0.047500	7.0000	0.32415920	0.3242	-1.1665	3.5325	4.1912	7.686	12.327	10.954	9.450	8.376	7.092	5.893	5.338	5.094	2.60298634	0
	0.047500	7.0000	0.34999999	0.3500	-1.1227	3.5367	4.1976	7.577	12.140	10.781	9.287	8.227	6.974	5.794	5.235	4.994	2.65552020	0
	0.047500	7.0000	0.35100093	0.3510	-1.1211	3.5369	4.1981	7.573	12.133	10.774	9.280	8.221	6.969	5.791	5.231	4.991	2.65742922	0
	0.047500	7.0000	0.38052452	0.3805	-1.0738	3.5424	4.2078	7.455	11.914	10.572	9.092	8.052	6.839	5.687	5.122	4.884	2.71007133	0
	0.047500	7.0000	0.39053527	0.3905	-1.0579	3.5440	4.2097	7.415	11.844	10.507	9.032	7.997	6.796	5.651	5.084	4.848	2.72645593	0
	0.047500	7.0000	0.40000001	0.4000	-1.0435	3.5455	4.2117	7.379	11.781	10.449	8.977	7.947	6.757	5.619	5.051	4.815	2.74133730	0
	0.047500	7.0000	0.40576300	0.4058	-1.0347	3.5467	4.2138	7.357	11.737	10.409	8.940	7.915	6.732	5.600	5.031	4.796	2.75011277	0
	0.047500	7.0000	0.44999999	0.4500	-0.9715	3.5544	4.2262	7.199	11.453	10.194	8.785	7.764	6.579	5.440	4.857	4.636	2.81098008	0
	0.047500	7.0000	0.46760541	0.4676	-0.9478	3.5577	4.2324	7.139	11.343	10.130	8.760	7.734	6.529	5.372	4.782	4.570	2.83242869	0
	0.047500	7.0000	0.50000000	0.5000	-0.9056	3.5631	4.2408	7.034	11.155	10.015	8.709	7.674	6.438	5.253	4.651	4.454	2.86847806	0
	0.047500	7.0000	0.51376635	0.5138	-0.8889	3.5656	4.2460	6.992	11.075	9.969	8.692	7.654	6.403	5.205	4.598	4.407	2.88259077	0
	0.047500	7.0000	0.55000001	0.5500	-0.8437	3.5716	4.2545	6.879	10.868	9.844	8.639	7.591	6.305	5.076	4.457	4.283	2.91663504	0
	0.047500	7.0000	0.58872074	0.5887	-0.7991	3.5781	4.2656	6.768	10.653	9.653	8.480	7.451	6.195	4.977	4.336	4.177	2.94875693	0
	0.047500	7.0000	0.60000002	0.6000	-0.7860	3.5799	4.2678	6.735	10.591	9.578	8.401	7.385	6.159	4.956	4.305	4.151	2.95739889	0
	0.047500	7.0000	0.64999998	0.6500	-0.7289	3.5882	4.2787	6.592	10.312	9.242	8.046	7.093	5.999	4.868	4.175	4.038	2.99236870	0
	0.047500	7.0000	0.65795702	0.6580	-0.7201	3.5896	4.2805	6.570	10.268	9.189	7.989	7.046	5.974	4.854	4.155	4.021	2.99746728	0
	0.047500	7.0000	0.69999999	0.7000	-0.6727	3.5965	4.2877	6.452	10.037	8.910	7.695	6.803	5.841	4.781	4.046	3.927	3.02253795	0
	0.047500	7.0000	0.71269763	0.7127	-0.6590	3.5985	4.2900	6.418	9.970	8.829	7.610	6.733	5.803	4.760	4.014	3.900	3.02954555	0
