#R=0.99216777690346425
#a=1.0
#interptype='linear'
#name='planet'
#norm={'P': 1000000000000.0, 'R': 0.99216777690346425, 'M': 1.2, 'g': 11.982823514714305, 'rho': 4000.0}
#state=1
#composition
#layer0		Fe08FeS02		0.550000
#layer1		pv_fmw		0.450000
#Cols=
 #'ur		r		mr		rho		P		g		phi		T		composition'
#-end-
0.000000e+00	0.000000e+00	5.799654e-12	1.319157e+04	4.890214e+11	0.000000e+00	-1.335855e+08	5.000000e+03	0
5.025126e-03	4.985768e-03	3.938034e-07	1.319180e+04	4.890554e+11	-1.285409e-02	-1.335836e+08	5.000000e+03	0
1.005025e-02	9.971535e-03	2.368032e-06	1.319170e+04	4.890401e+11	1.020453e-01	-1.335781e+08	5.000000e+03	0
1.507538e-02	1.495730e-02	8.267385e-06	1.319123e+04	4.889703e+11	2.193935e-01	-1.335688e+08	5.000000e+03	0
2.010050e-02	1.994307e-02	1.891184e-05	1.319047e+04	4.888568e+11	3.368001e-01	-1.335557e+08	5.000000e+03	0
2.512563e-02	2.492884e-02	3.738693e-05	1.318935e+04	4.886891e+11	4.542051e-01	-1.335390e+08	5.000000e+03	0
3.015075e-02	2.991461e-02	6.378521e-05	1.318793e+04	4.884775e+11	5.715939e-01	-1.335186e+08	5.000000e+03	0
3.517588e-02	3.490037e-02	1.018999e-04	1.318615e+04	4.882119e+11	6.889547e-01	-1.334944e+08	5.000000e+03	0
4.020101e-02	3.988614e-02	1.511274e-04	1.318408e+04	4.879024e+11	8.062873e-01	-1.334665e+08	5.000000e+03	0
4.522613e-02	4.487191e-02	2.159351e-04	1.318164e+04	4.875389e+11	9.235793e-01	-1.334350e+08	5.000000e+03	0
5.025126e-02	4.985768e-02	2.950547e-04	1.317891e+04	4.871316e+11	1.040833e+00	-1.333997e+08	5.000000e+03	0
5.527638e-02	5.484344e-02	3.935939e-04	1.317582e+04	4.866706e+11	1.158035e+00	-1.333606e+08	5.000000e+03	0
6.030151e-02	5.982921e-02	5.096519e-04	1.317243e+04	4.861656e+11	1.275189e+00	-1.333179e+08	5.000000e+03	0
6.532663e-02	6.481498e-02	6.489423e-04	1.316869e+04	4.856072e+11	1.392280e+00	-1.332715e+08	5.000000e+03	0
7.035176e-02	6.980075e-02	8.089638e-04	1.316464e+04	4.850049e+11	1.509314e+00	-1.332214e+08	5.000000e+03	0
7.537688e-02	7.478652e-02	9.960018e-04	1.316023e+04	4.843494e+11	1.626272e+00	-1.331675e+08	5.000000e+03	0
8.040201e-02	7.977228e-02	1.206987e-03	1.315553e+04	4.836499e+11	1.743164e+00	-1.331100e+08	5.000000e+03	0
8.542714e-02	8.475805e-02	1.448742e-03	1.315046e+04	4.828976e+11	1.859969e+00	-1.330488e+08	5.000000e+03	0
9.045226e-02	8.974382e-02	1.717661e-03	1.314510e+04	4.821015e+11	1.976698e+00	-1.329838e+08	5.000000e+03	0
9.547739e-02	9.472959e-02	2.021069e-03	1.313938e+04	4.812527e+11	2.093330e+00	-1.329152e+08	5.000000e+03	0
1.005025e-01	9.971535e-02	2.354860e-03	1.313335e+04	4.803602e+11	2.209875e+00	-1.328429e+08	5.000000e+03	0
1.055276e-01	1.047011e-01	2.726823e-03	1.312697e+04	4.794154e+11	2.326311e+00	-1.327669e+08	5.000000e+03	0
1.105528e-01	1.096869e-01	3.132383e-03	1.312028e+04	4.784269e+11	2.442651e+00	-1.326872e+08	5.000000e+03	0
1.155779e-01	1.146727e-01	3.579763e-03	1.311324e+04	4.773866e+11	2.558871e+00	-1.326038e+08	5.000000e+03	0
1.206030e-01	1.196584e-01	4.063949e-03	1.310589e+04	4.763026e+11	2.674985e+00	-1.325168e+08	5.000000e+03	0
1.256281e-01	1.246442e-01	4.593561e-03	1.309819e+04	4.751672e+11	2.790968e+00	-1.324261e+08	5.000000e+03	0
1.306533e-01	1.296300e-01	5.163183e-03	1.309018e+04	4.739884e+11	2.906835e+00	-1.323317e+08	5.000000e+03	0
1.356784e-01	1.346157e-01	5.781796e-03	1.308181e+04	4.727584e+11	3.022559e+00	-1.322336e+08	5.000000e+03	0
1.407035e-01	1.396015e-01	6.443613e-03	1.307314e+04	4.714852e+11	3.138157e+00	-1.321319e+08	5.000000e+03	0
1.457286e-01	1.445873e-01	7.157940e-03	1.306410e+04	4.701613e+11	3.253602e+00	-1.320265e+08	5.000000e+03	0
1.507538e-01	1.495730e-01	7.918655e-03	1.305477e+04	4.687943e+11	3.368910e+00	-1.319175e+08	5.000000e+03	0
1.557789e-01	1.545588e-01	8.735353e-03	1.304507e+04	4.673771e+11	3.484054e+00	-1.318049e+08	5.000000e+03	0
1.608040e-01	1.595446e-01	9.601610e-03	1.303506e+04	4.659170e+11	3.599052e+00	-1.316885e+08	5.000000e+03	0
1.658291e-01	1.645303e-01	1.052728e-02	1.302470e+04	4.644072e+11	3.713873e+00	-1.315686e+08	5.000000e+03	0
1.708543e-01	1.695161e-01	1.150565e-02	1.301402e+04	4.628547e+11	3.828538e+00	-1.314450e+08	5.000000e+03	0
1.758794e-01	1.745019e-01	1.254681e-02	1.300299e+04	4.612530e+11	3.943016e+00	-1.313178e+08	5.000000e+03	0
1.809045e-01	1.794876e-01	1.364383e-02	1.299165e+04	4.596089e+11	4.057327e+00	-1.311870e+08	5.000000e+03	0
1.859296e-01	1.844734e-01	1.480694e-02	1.297995e+04	4.579161e+11	4.171440e+00	-1.310525e+08	5.000000e+03	0
1.909548e-01	1.894592e-01	1.602902e-02	1.296793e+04	4.561812e+11	4.285376e+00	-1.309145e+08	5.000000e+03	0
