Plot: tmp//FluxSW-1.001.000.30040.00-0a70a1f85d09ecc623a0a2fe1ed1cf05.png

Line 1: SW BHM @ Outer CHZ

	  1.09999999999999994e-02	  8.00583616844008611e+03
	  6.10000000000000403e-02	  1.35044541968448880e+03
	  1.11000000000000085e-01	  6.06716999337334983e+02
	  1.61000000000000143e-01	  3.33830603970979723e+02
	  2.11000000000000187e-01	  2.07594146280651643e+02
	  2.61000000000000232e-01	  1.39851406753402586e+02
	  3.11000000000000276e-01	  9.97363635337744370e+01
	  3.61000000000000321e-01	  7.41882029936170682e+01
	  4.11000000000000365e-01	  5.70294210017970045e+01
	  4.61000000000000409e-01	  4.49996530367874144e+01
	  5.11000000000000454e-01	  3.62643503701418766e+01
	  5.61000000000000498e-01	  2.97361504597277850e+01
	  6.11000000000000543e-01	  2.47509376588589554e+01
	  6.61000000000000587e-01	  2.08666652660804601e+01
	  7.11000000000000631e-01	  1.77879486567227012e+01
	  7.61000000000000676e-01	  1.53156196915809169e+01
	  8.11000000000000720e-01	  1.32996553265810142e+01
	  8.61000000000000765e-01	  1.16374212268895381e+01
	  9.11000000000000809e-01	  1.02537353444421093e+01
	  9.61000000000000854e-01	  9.09194916356855565e+00
	  1.01100000000000079e+00	  8.10659057689563944e+00
	  1.06100000000000083e+00	  7.26539226272530758e+00
	  1.11100000000000088e+00	  6.54135963948121102e+00
	  1.16100000000000092e+00	  5.91595125459956517e+00
	  1.21100000000000096e+00	  5.37145668092904671e+00
	  1.26100000000000101e+00	  4.89466944488746414e+00
	  1.31100000000000105e+00	  4.47639617241599197e+00
	  1.36100000000000110e+00	  4.10653102736153475e+00
	  1.41100000000000114e+00	  3.77813456020432081e+00
	  1.46100000000000119e+00	  3.48637621292096256e+00
	  1.51100000000000123e+00	  3.22535049142206587e+00
	  1.56100000000000128e+00	  2.99101393608404553e+00
	  1.61100000000000132e+00	  2.78062579452512715e+00
	  1.66100000000000136e+00	  2.59105575822654011e+00
	  1.71100000000000141e+00	  2.41928374243350808e+00
