Plot: tmp//PeriodEvolution-1.000.850.50020.00-mban242u2b1ejao55bfj764vt4.png

Line 1: Primary

	  1.09999999999999994e-02	  8.60968475379753406e-01
	  1.20000000000000002e-02	  8.87637122722164218e-01
	  1.30000000000000011e-02	  9.13399777819732139e-01
	  1.40000000000000020e-02	  9.38396234182730549e-01
	  1.50000000000000029e-02	  9.62931266095270022e-01
	  1.60000000000000038e-02	  9.87119438779120895e-01
	  1.70000000000000047e-02	  1.01121400622995106e+00
	  1.80000000000000056e-02	  1.03527039172781343e+00
	  1.90000000000000065e-02	  1.05945405646710356e+00
	  2.00000000000000074e-02	  1.08377870468306092e+00
	  2.10000000000000082e-02	  1.10847106421064523e+00
	  2.20000000000000091e-02	  1.13353456391889496e+00
	  2.30000000000000100e-02	  1.15905023000485241e+00
	  2.40000000000000109e-02	  1.18507367310391842e+00
	  2.50000000000000118e-02	  1.21161257091320085e+00
	  2.60000000000000127e-02	  1.23816466611967058e+00
	  2.70000000000000136e-02	  1.26466594790833042e+00
	  2.80000000000000145e-02	  1.29112023672363185e+00
	  2.90000000000000153e-02	  1.31624706249734813e+00
	  3.00000000000000162e-02	  1.33992815094423090e+00
	  3.10000000000000171e-02	  1.36232632855311908e+00
	  3.20000000000000145e-02	  1.38359788708625131e+00
	  3.30000000000000154e-02	  1.40388518134819718e+00
	  3.40000000000000163e-02	  1.42328841804123973e+00
	  3.50000000000000172e-02	  1.44189544794207203e+00
	  3.60000000000000181e-02	  1.45999435839487623e+00
	  3.70000000000000190e-02	  1.47780961136354105e+00
	  3.80000000000000199e-02	  1.49535547038666450e+00
	  3.90000000000000208e-02	  1.51264512805974238e+00
	  4.00000000000000216e-02	  1.52973132892599306e+00
	  4.10000000000000225e-02	  1.54679271133899254e+00
	  4.20000000000000234e-02	  1.56383009210137636e+00
	  4.30000000000000243e-02	  1.58084423364008564e+00
	  4.40000000000000252e-02	  1.59783584798093914e+00
	  4.50000000000000261e-02	  1.61482527767858675e+00
	  4.60000000000000270e-02	  1.63185234368928667e+00
	  4.70000000000000279e-02	  1.64891701243546396e+00
	  4.80000000000000288e-02	  1.66601923958214049e+00
	  4.90000000000000296e-02	  1.68315897012816085e+00
	  5.00000000000000305e-02	  1.70033613850209164e+00
	  5.10000000000000314e-02	  1.71755300083613149e+00
	  5.20000000000000323e-02	  1.73480978009139064e+00
	  5.30000000000000332e-02	  1.75210637502933020e+00
	  5.40000000000000341e-02	  1.76944267449900949e+00
	  5.50000000000000350e-02	  1.78681855749882712e+00
	  5.60000000000000359e-02	  1.80423389324175898e+00
	  5.70000000000000367e-02	  1.82168936172949869e+00
	  5.80000000000000376e-02	  1.83918506274227322e+00
	  5.90000000000000385e-02	  1.85672083578667713e+00
	  6.00000000000000394e-02	  1.87429651088673088e+00
	  6.10000000000000403e-02	  1.89191190864644621e+00
	  6.20000000000000412e-02	  1.90956684031419233e+00
	  6.30000000000000421e-02	  1.92726110784859617e+00
	  6.40000000000000430e-02	  1.94499605511435325e+00
	  6.50000000000000439e-02	  1.96277162965947727e+00
	  6.60000000000000447e-02	  1.98058760579142801e+00
	  6.70000000000000456e-02	  1.99844374872603425e+00
	  6.80000000000000465e-02	  2.01633981464358092e+00
	  6.90000000000000474e-02	  2.03427555074627531e+00
	  7.00000000000000483e-02	  2.05225069531697235e+00
	  7.10000000000000492e-02	  2.07026530980578194e+00
	  7.20000000000000501e-02	  2.08832039855104146e+00
	  7.30000000000000510e-02	  2.10641567395303086e+00
	  7.40000000000000518e-02	  2.12455083959556656e+00
	  7.50000000000000527e-02	  2.14272559029924325e+00
	  7.60000000000000536e-02	  2.16093961217602537e+00
	  7.70000000000000545e-02	  2.17919258268513572e+00
	  7.80000000000000554e-02	  2.19748417069019508e+00
	  7.90000000000000563e-02	  2.21581403651759334e+00
	  8.00000000000000572e-02	  2.23417552110103701e+00
	  8.10000000000000581e-02	  2.25256346210819425e+00
	  8.20000000000000590e-02	  2.27097750456974623e+00
	  8.30000000000000598e-02	  2.28941728649427079e+00
	  8.40000000000000607e-02	  2.30788243898447343e+00
	  8.50000000000000616e-02	  2.32637258635204436e+00
	  8.60000000000000625e-02	  2.34488734623123030e+00
	  8.70000000000000634e-02	  2.36342632969122279e+00
	  8.80000000000000643e-02	  2.38198914134744966e+00
	  8.90000000000000652e-02	  2.40057537947185651e+00
	  9.00000000000000661e-02	  2.41918543916751361e+00
	  9.10000000000000669e-02	  2.43781901925085398e+00
	  9.20000000000000678e-02	  2.45647569752816963e+00
	  9.30000000000000687e-02	  2.47515504577515966e+00
	  9.40000000000000696e-02	  2.49385662984054601e+00
	  9.50000000000000705e-02	  2.51258000974924567e+00
	  9.60000000000000714e-02	  2.53132473980516082e+00
	  9.70000000000000723e-02	  2.55009036869362804e+00
	  9.80000000000000732e-02	  2.56887643958356549e+00
	  9.90000000000000741e-02	  2.58768249022937447e+00
	  1.00000000000000075e-01	  2.60650805307260880e+00
	  1.01000000000000076e-01	  2.62535214742067158e+00
	  1.02000000000000077e-01	  2.64421429677561504e+00
	  1.03000000000000078e-01	  2.66309401970756188e+00
	  1.04000000000000078e-01	  2.68199082995678362e+00
	  1.05000000000000079e-01	  2.70090423653564748e+00
	  1.06000000000000080e-01	  2.71983374383044207e+00
	  1.07000000000000081e-01	  2.73877885170311774e+00
	  1.08000000000000082e-01	  2.75773905559295107e+00
	  1.09000000000000083e-01	  2.77671384661816401e+00
	  1.10000000000000084e-01	  2.79570271167750217e+00
	  1.11000000000000085e-01	  2.81470513355179630e+00
	  1.12000000000000086e-01	  2.83372059100551521e+00
	  1.13000000000000086e-01	  2.85274891545687259e+00
	  1.14000000000000087e-01	  2.87178966665695246e+00
	  1.15000000000000088e-01	  2.89084231026720984e+00
	  1.16000000000000089e-01	  2.90990630826398800e+00
	  1.17000000000000090e-01	  2.92898111903986269e+00
	  1.18000000000000091e-01	  2.94806619750506238e+00
	  1.19000000000000092e-01	  2.96716099518899146e+00
	  1.20000000000000093e-01	  2.98626496034183031e+00
	  1.21000000000000094e-01	  3.00537753803623398e+00
	  1.22000000000000094e-01	  3.02449817026911560e+00
	  1.23000000000000095e-01	  3.04362629606351032e+00
	  1.24000000000000096e-01	  3.06276135157052565e+00
	  1.25000000000000111e-01	  3.08190277017135861e+00
	  1.26000000000000112e-01	  3.10105004853773325e+00
	  1.27000000000000113e-01	  3.12020316107015017e+00
	  1.28000000000000114e-01	  3.13936153058977041e+00
	  1.29000000000000115e-01	  3.15852457744714199e+00
	  1.30000000000000115e-01	  3.17769171962458730e+00
	  1.31000000000000116e-01	  3.19686237283867181e+00
	  1.32000000000000117e-01	  3.21603595064274561e+00
	  1.33000000000000118e-01	  3.23521186452954046e+00
	  1.34000000000000119e-01	  3.25438952403381787e+00
	  1.35000000000000120e-01	  3.27356833683504833e+00
	  1.36000000000000121e-01	  3.29274770886009982e+00
	  1.37000000000000122e-01	  3.31192704438594054e+00
	  1.38000000000000123e-01	  3.33110574614231369e+00
	  1.39000000000000123e-01	  3.35028321541439000e+00
	  1.40000000000000124e-01	  3.36945885214537144e+00
	  1.41000000000000125e-01	  3.38863205503902298e+00
	  1.42000000000000126e-01	  3.40780222166213020e+00
	  1.43000000000000127e-01	  3.42696874854685030e+00
	  1.44000000000000128e-01	  3.44613103129293918e+00
	  1.45000000000000129e-01	  3.46528846466984897e+00
	  1.46000000000000130e-01	  3.48444044271865616e+00
	  1.47000000000000131e-01	  3.50358635885381675e+00
	  1.48000000000000131e-01	  3.52272560596472273e+00
	  1.49000000000000132e-01	  3.54185757651703659e+00
	  1.50000000000000133e-01	  3.56098166265378735e+00
	  1.51000000000000134e-01	  3.58009725629620856e+00
	  1.52000000000000135e-01	  3.59920374924428854e+00
	  1.53000000000000136e-01	  3.61830053327702483e+00
	  1.54000000000000137e-01	  3.63738700025234918e+00
	  1.55000000000000138e-01	  3.65646254220671008e+00
	  1.56000000000000139e-01	  3.67552655145428497e+00
	  1.57000000000000139e-01	  3.69457842068580700e+00
	  1.58000000000000140e-01	  3.71361754306697289e+00
	  1.59000000000000141e-01	  3.73264354111597285e+00
	  1.60000000000000142e-01	  3.75165602591625813e+00
	  1.61000000000000143e-01	  3.77065438910167838e+00
	  1.62000000000000144e-01	  3.78963802309191955e+00
	  1.63000000000000145e-01	  3.80860632118948583e+00
	  1.64000000000000146e-01	  3.82755867767616476e+00
	  1.65000000000000147e-01	  3.84649448790895843e+00
	  1.66000000000000147e-01	  3.86541314841546546e+00
	  1.67000000000000148e-01	  3.88431405698867360e+00
	  1.68000000000000149e-01	  3.90319661278116081e+00
	  1.69000000000000150e-01	  3.92206021639866620e+00
	  1.70000000000000151e-01	  3.94090426999302101e+00
	  1.71000000000000152e-01	  3.95972817735441129e+00
	  1.72000000000000153e-01	  3.97853134400294461e+00
	  1.73000000000000154e-01	  3.99731317727952318e+00
	  1.74000000000000155e-01	  4.01607308643596639e+00
	  1.75000000000000155e-01	  4.03481048272438958e+00
	  1.76000000000000156e-01	  4.05352477948581669e+00
	  1.77000000000000157e-01	  4.07221539223797802e+00
	  1.78000000000000158e-01	  4.09088180647448940e+00
	  1.79000000000000159e-01	  4.10952376612997661e+00
	  1.80000000000000160e-01	  4.12814068986810323e+00
	  1.81000000000000161e-01	  4.14673199880960652e+00
	  1.82000000000000162e-01	  4.16529711661703139e+00
	  1.83000000000000163e-01	  4.18383546957857178e+00
	  1.84000000000000163e-01	  4.20234648669100075e+00
	  1.85000000000000164e-01	  4.22082959974166538e+00
	  1.86000000000000165e-01	  4.23928424338954368e+00
	  1.87000000000000166e-01	  4.25770985524532009e+00
	  1.88000000000000167e-01	  4.27610587595048930e+00
	  1.89000000000000168e-01	  4.29447174925544761e+00
	  1.90000000000000169e-01	  4.31280692209656902e+00
	  1.91000000000000170e-01	  4.33111084467224661e+00
	  1.92000000000000171e-01	  4.34938297051787082e+00
	  1.93000000000000171e-01	  4.36762275657975607e+00
	  1.94000000000000172e-01	  4.38582966328796608e+00
	  1.95000000000000173e-01	  4.40400315462805203e+00
	  1.96000000000000174e-01	  4.42214269821166628e+00
	  1.97000000000000175e-01	  4.44024776534606413e+00
	  1.98000000000000176e-01	  4.45831783110244029e+00
	  1.99000000000000177e-01	  4.47635237438313727e+00
	  2.00000000000000178e-01	  4.49435090293951056e+00
	  2.01000000000000179e-01	  4.51231293079714568e+00
	  2.02000000000000179e-01	  4.53023794808544356e+00
	  2.03000000000000180e-01	  4.54812544901524340e+00
	  2.04000000000000181e-01	  4.56597493194026960e+00
	  2.05000000000000182e-01	  4.58378589941735104e+00
	  2.06000000000000183e-01	  4.60155785826542107e+00
	  2.07000000000000184e-01	  4.61929031962325531e+00
	  2.08000000000000185e-01	  4.63698279900597310e+00
	  2.09000000000000186e-01	  4.65463481636027510e+00
	  2.10000000000000187e-01	  4.67224589611841168e+00
	  2.11000000000000187e-01	  4.68981556725087767e+00
	  2.12000000000000188e-01	  4.70734336331782899e+00
	  2.13000000000000189e-01	  4.72482882251919456e+00
	  2.14000000000000190e-01	  4.74227148774352436e+00
	  2.15000000000000191e-01	  4.75967090661550252e+00
	  2.16000000000000192e-01	  4.77702663154218410e+00
	  2.17000000000000193e-01	  4.79433821975790586e+00
	  2.18000000000000194e-01	  4.81160523336789403e+00
	  2.19000000000000195e-01	  4.82882723939054692e+00
	  2.20000000000000195e-01	  4.84600380979841194e+00
	  2.21000000000000196e-01	  4.86313452155782500e+00
	  2.22000000000000197e-01	  4.88021895666723893e+00
	  2.23000000000000198e-01	  4.89725670219422238e+00
	  2.24000000000000199e-01	  4.91424738944831407e+00
	  2.25000000000000200e-01	  4.93119088037429343e+00
	  2.26000000000000201e-01	  4.94808677274020603e+00
	  2.27000000000000202e-01	  4.96493466949366091e+00
	  2.28000000000000203e-01	  4.98173417879361313e+00
	  2.29000000000000203e-01	  4.99848491404082651e+00
	  2.30000000000000204e-01	  5.01518649390701210e+00
	  2.31000000000000205e-01	  5.03183854236264683e+00
	  2.32000000000000206e-01	  5.04844068870346607e+00
	  2.33000000000000207e-01	  5.06499256757565419e+00
	  2.34000000000000208e-01	  5.08149381899970454e+00
	  2.35000000000000209e-01	  5.09794408839298541e+00
	  2.36000000000000210e-01	  5.11434302659099327e+00
	  2.37000000000000210e-01	  5.13069028986730835e+00
	  2.38000000000000211e-01	  5.14698553995225616e+00
	  2.39000000000000212e-01	  5.16322844405027936e+00
	  2.40000000000000213e-01	  5.17941867485602181e+00
	  2.41000000000000214e-01	  5.19555591056914601e+00
	  2.42000000000000215e-01	  5.21163983490787075e+00
	  2.43000000000000216e-01	  5.22767013712125017e+00
	  2.44000000000000217e-01	  5.24364651200019960e+00
	  2.45000000000000218e-01	  5.25956865988726818e+00
	  2.46000000000000218e-01	  5.27543628668518050e+00
	  2.47000000000000219e-01	  5.29124910386414538e+00
	  2.48000000000000220e-01	  5.30700682846793903e+00
	  2.49000000000000221e-01	  5.32270918311878738e+00
	  2.50000000000000222e-01	  5.33835589602103866e+00
	  2.51000000000000223e-01	  5.35394670096364411e+00
	  2.52000000000000224e-01	  5.36948150481865305e+00
	  2.53000000000000225e-01	  5.38496008799263315e+00
	  2.54000000000000226e-01	  5.40038219708670564e+00
	  2.55000000000000226e-01	  5.41574758428368597e+00
	  2.56000000000000227e-01	  5.43105600734580118e+00
	  2.57000000000000228e-01	  5.44630722961126956e+00
	  2.58000000000000229e-01	  5.46150101998976556e+00
	  2.59000000000000230e-01	  5.47663715295676035e+00
	  2.60000000000000231e-01	  5.49171540854678586e+00
	  2.61000000000000232e-01	  5.50673557234559929e+00
	  2.62000000000000233e-01	  5.52169743548129155e+00
	  2.63000000000000234e-01	  5.53660079461432186e+00
	  2.64000000000000234e-01	  5.55144545192652039e+00
	  2.65000000000000235e-01	  5.56623121510906316e+00
	  2.66000000000000236e-01	  5.58095789734942116e+00
	  2.67000000000000237e-01	  5.59562531731731827e+00
	  2.68000000000000238e-01	  5.61023329914969437e+00
	  2.69000000000000239e-01	  5.62478167243470306e+00
	  2.70000000000000240e-01	  5.63927027219474475e+00
	  2.71000000000000241e-01	  5.65369893886856811e+00
	  2.72000000000000242e-01	  5.66806751829242916e+00
	  2.73000000000000242e-01	  5.68237586168035325e+00
	  2.74000000000000243e-01	  5.69662382560349290e+00
	  2.75000000000000244e-01	  5.71081127196860105e+00
	  2.76000000000000245e-01	  5.72493806799565075e+00
	  2.77000000000000246e-01	  5.73900408619459590e+00
	  2.78000000000000247e-01	  5.75300920434129903e+00
	  2.79000000000000248e-01	  5.76695330545264806e+00
	  2.80000000000000249e-01	  5.78083627776086661e+00
	  2.81000000000000250e-01	  5.79465801468703567e+00
	  2.82000000000000250e-01	  5.80841846292728636e+00
	  2.83000000000000251e-01	  5.82211777210507808e+00
	  2.84000000000000252e-01	  5.83575584402526015e+00
	  2.85000000000000253e-01	  5.84933258559531133e+00
	  2.86000000000000254e-01	  5.86284790879660012e+00
	  2.87000000000000255e-01	  5.87630173065492567e+00
	  2.88000000000000256e-01	  5.88969397321037125e+00
	  2.89000000000000257e-01	  5.90302456348646309e+00
	  2.90000000000000258e-01	  5.91629343345868364e+00
	  2.91000000000000258e-01	  5.92950052002231498e+00
	  2.92000000000000259e-01	  5.94264576495966867e+00
	  2.93000000000000260e-01	  5.95572911490668755e+00
	  2.94000000000000261e-01	  5.96875052131896044e+00
	  2.95000000000000262e-01	  5.98170994043714188e+00
	  2.96000000000000263e-01	  5.99460733325181927e+00
	  2.97000000000000264e-01	  6.00744266546781525e+00
	  2.98000000000000265e-01	  6.02021590746797308e+00
	  2.99000000000000266e-01	  6.03292703427641186e+00
	  3.00000000000000266e-01	  6.04557602552128781e+00
	  3.01000000000000267e-01	  6.05816286539706983e+00
	  3.02000000000000268e-01	  6.07068754262634336e+00
	  3.03000000000000269e-01	  6.08315005042116574e+00
	  3.04000000000000270e-01	  6.09555038644398461e+00
	  3.05000000000000271e-01	  6.10788855276813791e+00
	  3.06000000000000272e-01	  6.12016455583793650e+00
	  3.07000000000000273e-01	  6.13237840642837995e+00
	  3.08000000000000274e-01	  6.14453011960447526e+00
	  3.09000000000000274e-01	  6.15661971468021818e+00
	  3.10000000000000275e-01	  6.16864721517721648e+00
	  3.11000000000000276e-01	  6.18061264878299799e+00
	  3.12000000000000277e-01	  6.19251604730899619e+00
	  3.13000000000000278e-01	  6.20435744664824895e+00
	  3.14000000000000279e-01	  6.21613688673280507e+00
	  3.15000000000000280e-01	  6.22785441149087848e+00
	  3.16000000000000281e-01	  6.23951006880373082e+00
	  3.17000000000000282e-01	  6.25110393138929243e+00
	  3.18000000000000282e-01	  6.26263606035967513e+00
	  3.19000000000000283e-01	  6.27410651437190925e+00
	  3.20000000000000284e-01	  6.28551535586810761e+00
	  3.21000000000000285e-01	  6.29686265103139764e+00
	  3.22000000000000286e-01	  6.30814846974171317e+00
	  3.23000000000000287e-01	  6.31937288553139265e+00
	  3.24000000000000288e-01	  6.33053597554067249e+00
	  3.25000000000000289e-01	  6.34163782047301883e+00
	  3.26000000000000290e-01	  6.35267850455035177e+00
	  3.27000000000000290e-01	  6.36365811546817906e+00
	  3.28000000000000291e-01	  6.37457674435061872e+00
	  3.29000000000000292e-01	  6.38543448570534711e+00
