Plot: tmp//FluxXUV-0.850.700.30020.00-mban242u2b1ejao55bfj764vt4.png

Line 1: XUV BHM @ Outer CHZ

	  1.09999999999999994e-02	  3.02211947749069168e+02
	  6.10000000000000403e-02	  1.96634509512528126e+02
	  1.11000000000000085e-01	  1.35755090656492143e+02
	  1.61000000000000143e-01	  7.29402986716631574e+01
	  2.11000000000000187e-01	  5.27738605432250480e+01
	  2.61000000000000232e-01	  4.04976556042450753e+01
	  3.11000000000000276e-01	  3.23629471250147134e+01
	  3.61000000000000321e-01	  2.66428715326209975e+01
	  4.11000000000000365e-01	  2.24401670318241102e+01
	  4.61000000000000409e-01	  1.92466872826325925e+01
	  5.11000000000000454e-01	  1.67544824463337250e+01
	  5.61000000000000498e-01	  1.47669181278846136e+01
	  6.11000000000000543e-01	  1.31532307871660610e+01
	  6.61000000000000587e-01	  1.18233698267102039e+01
	  7.11000000000000631e-01	  1.07134866877572872e+01
	  7.61000000000000676e-01	  9.77699289148754325e+00
	  8.11000000000000720e-01	  8.97922238644613913e+00
	  8.61000000000000765e-01	  8.29387127794920076e+00
	  9.11000000000000809e-01	  7.70072121925942632e+00
	  9.61000000000000854e-01	  7.18396600754097925e+00
	  1.01100000000000079e+00	  6.73112118887960875e+00
	  1.06100000000000083e+00	  6.33217862198416270e+00
	  1.11100000000000088e+00	  5.97905555192106508e+00
	  1.16100000000000092e+00	  5.66515291119869158e+00
	  1.21100000000000096e+00	  5.38503036493263121e+00
	  1.26100000000000101e+00	  5.13417454015839336e+00
	  1.31100000000000105e+00	  4.90880603503098989e+00
	  1.36100000000000110e+00	  4.70573903824504480e+00
	  1.41100000000000114e+00	  4.52227298227888763e+00
	  1.46100000000000119e+00	  4.35610684345292754e+00
	  1.51100000000000123e+00	  4.20527019382286671e+00
	  1.56100000000000128e+00	  4.06806404469781668e+00
	  1.61100000000000132e+00	  3.94301785029409668e+00
	  1.66100000000000136e+00	  3.82885514961346241e+00
	  1.71100000000000141e+00	  3.72445972967769290e+00
	  1.76100000000000145e+00	  3.62885285349983455e+00
	  1.81100000000000150e+00	  3.54117692774255755e+00
	  1.86100000000000154e+00	  3.46068395433823595e+00
	  1.91100000000000159e+00	  3.38670193546611564e+00
	  1.96100000000000163e+00	  3.31863283405181075e+00
	  2.01100000000000190e+00	  3.25594436267509790e+00
	  2.06100000000000172e+00	  3.19817001230714304e+00
	  2.11100000000000199e+00	  3.14488603720808690e+00
	  2.16100000000000181e+00	  3.09570876811274864e+00
	  2.21100000000000207e+00	  3.05029277036550228e+00
	  2.26100000000000190e+00	  3.00832811650634513e+00
	  2.31100000000000216e+00	  2.96954647902821334e+00
	  2.36100000000000199e+00	  2.93369448283866019e+00
