# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Dec 23 02:36:06 CET 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.05250	Y = 0.34355	[M/H] = 0.623	eta_R = 0.200	Age = 	1.0000e+07 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.052500	7.0000	0.10000000	0.1000	-1.8476	3.4814	4.1572	9.389	15.249	13.603	11.924	10.617	8.967	7.476	6.951	6.666	1.57040203	0
	0.052500	7.0000	0.10409182	0.1041	-1.8251	3.4827	4.1575	9.333	15.155	13.519	11.845	10.546	8.906	7.423	6.898	6.614	1.60958123	0
	0.052500	7.0000	0.11248761	0.1125	-1.7794	3.4855	4.1563	9.218	14.965	13.348	11.685	10.400	8.780	7.315	6.789	6.507	1.68511784	0
	0.052500	7.0000	0.12000000	0.1200	-1.7411	3.4879	4.1560	9.123	14.801	13.201	11.547	10.275	8.674	7.225	6.699	6.419	1.74782515	0
	0.052500	7.0000	0.12882553	0.1288	-1.7004	3.4904	4.1559	9.021	14.631	13.048	11.403	10.145	8.563	7.129	6.602	6.324	1.81637585	0
	0.052500	7.0000	0.14000000	0.1400	-1.6515	3.4934	4.1554	8.899	14.424	12.862	11.229	9.987	8.428	7.015	6.487	6.211	1.89584959	0
	0.052500	7.0000	0.15507969	0.1551	-1.5911	3.4970	4.1537	8.748	14.173	12.637	11.018	9.795	8.263	6.873	6.343	6.071	1.99209404	0
	0.052500	7.0000	0.16000000	0.1600	-1.5727	3.4982	4.1535	8.702	14.095	12.567	10.952	9.735	8.212	6.829	6.300	6.028	2.02115250	0
	0.052500	7.0000	0.16381052	0.1638	-1.5603	3.4991	4.1549	8.671	14.038	12.517	10.905	9.693	8.177	6.800	6.271	6.000	2.04290247	0
	0.052500	7.0000	0.18279508	0.1828	-1.4978	3.5032	4.1566	8.515	13.785	12.285	10.688	9.494	8.007	6.654	6.121	5.854	2.14239073	0
	0.052500	7.0000	0.20000000	0.2000	-1.4449	3.5066	4.1566	8.382	13.574	12.091	10.506	9.327	7.864	6.529	5.994	5.730	2.22178221	0
	0.052500	7.0000	0.21109602	0.2111	-1.4161	3.5090	4.1608	8.310	13.448	11.976	10.399	9.231	7.784	6.462	5.926	5.664	2.26834965	0
	0.052500	7.0000	0.23870602	0.2387	-1.3465	3.5143	4.1654	8.136	13.157	11.710	10.150	9.004	7.593	6.300	5.760	5.502	2.37080193	0
	0.052500	7.0000	0.25000000	0.2500	-1.3198	3.5162	4.1665	8.069	13.046	11.608	10.055	8.917	7.520	6.237	5.696	5.440	2.40809011	0
	0.052500	7.0000	0.25797251	0.2580	-1.3029	3.5179	4.1701	8.027	12.966	11.536	9.989	8.858	7.472	6.199	5.657	5.402	2.43300295	0
	0.052500	7.0000	0.28910920	0.2891	-1.2377	3.5236	4.1769	7.864	12.675	11.272	9.744	8.638	7.291	6.048	5.502	5.253	2.52024055	0
	0.052500	7.0000	0.30000001	0.3000	-1.2165	3.5253	4.1789	7.811	12.583	11.188	9.666	8.567	7.232	5.999	5.452	5.204	2.54750419	0
	0.052500	7.0000	0.30619046	0.3062	-1.2055	3.5267	4.1821	7.784	12.531	11.141	9.622	8.527	7.202	5.975	5.426	5.179	2.56234980	0
	0.052500	7.0000	0.33961409	0.3396	-1.1459	3.5328	4.1919	7.635	12.271	10.899	9.395	8.322	7.040	5.842	5.287	5.044	2.63517904	0
	0.052500	7.0000	0.34999999	0.3500	-1.1287	3.5344	4.1945	7.592	12.197	10.831	9.331	8.263	6.993	5.803	5.247	5.004	2.65552020	0
	0.052500	7.0000	0.37452054	0.3745	-1.0890	3.5393	4.2038	7.492	12.008	10.656	9.169	8.118	6.883	5.717	5.155	4.915	2.69990802	0
	0.052500	7.0000	0.38319239	0.3832	-1.0748	3.5409	4.2058	7.457	11.944	10.598	9.114	8.069	6.845	5.685	5.122	4.883	2.71450496	0
	0.052500	7.0000	0.40000001	0.4000	-1.0490	3.5437	4.2097	7.392	11.828	10.491	9.014	7.978	6.774	5.628	5.062	4.825	2.74133730	0
	0.052500	7.0000	0.41477534	0.4148	-1.0273	3.5467	4.2160	7.338	11.718	10.390	8.921	7.896	6.713	5.582	5.012	4.777	2.76341534	0
	0.052500	7.0000	0.44999999	0.4500	-0.9770	3.5529	4.2260	7.213	11.489	10.212	8.787	7.768	6.590	5.457	4.877	4.652	2.81098008	0
	0.052500	7.0000	0.47052687	0.4705	-0.9495	3.5569	4.2338	7.144	11.359	10.139	8.764	7.737	6.533	5.377	4.788	4.574	2.83585429	0
	0.052500	7.0000	0.50000000	0.5000	-0.9113	3.5621	4.2425	7.048	11.186	10.038	8.726	7.690	6.453	5.268	4.667	4.467	2.86847806	0
	0.052500	7.0000	0.55000001	0.5500	-0.8471	3.5711	4.2560	6.888	10.886	9.866	8.665	7.614	6.319	5.083	4.462	4.288	2.91663504	0
	0.052500	7.0000	0.60000002	0.6000	-0.7871	3.5800	4.2693	6.738	10.596	9.593	8.426	7.406	6.168	4.956	4.302	4.149	2.95739889	0
	0.052500	7.0000	0.64617038	0.6462	-0.7331	3.5881	4.2799	6.603	10.332	9.268	8.080	7.122	6.014	4.874	4.180	4.043	2.98987150	0
	0.052500	7.0000	0.64999998	0.6500	-0.7289	3.5887	4.2807	6.592	10.312	9.243	8.053	7.100	6.002	4.867	4.170	4.035	2.99236870	0
	0.052500	7.0000	0.66587985	0.6659	-0.7107	3.5915	4.2840	6.547	10.222	9.133	7.936	7.005	5.950	4.840	4.129	4.000	3.00242639	0
	0.052500	7.0000	0.69999999	0.7000	-0.6717	3.5973	4.2899	6.449	10.032	8.901	7.689	6.802	5.840	4.780	4.040	3.923	3.02253795	0
	0.052500	7.0000	0.70646214	0.7065	-0.6647	3.5983	4.2911	6.432	9.998	8.859	7.645	6.765	5.820	4.770	4.024	3.909	3.02613473	0
	0.052500	7.0000	0.75000000	0.7500	-0.6160	3.6054	4.2966	6.310	9.784	8.627	7.407	6.557	5.686	4.678	3.932	3.824	3.04879928	0
	0.052500	7.0000	0.80000001	0.8000	-0.5623	3.6131	4.3017	6.176	9.558	8.391	7.169	6.343	5.539	4.571	3.836	3.733	3.07187057	0
	0.052500	7.0000	0.82996505	0.8300	-0.5317	3.6174	4.3044	6.099	9.429	8.257	7.034	6.221	5.455	4.510	3.782	3.681	3.08436942	0
	0.052500	7.0000	0.85000002	0.8500	-0.5098	3.6204	4.3049	6.045	9.339	8.163	6.939	6.136	5.395	4.466	3.742	3.643	3.09222293	0
	0.052500	7.0000	0.89999998	0.9000	-0.4589	3.6274	4.3069	5.917	9.120	7.946	6.726	5.944	5.257	4.362	3.652	3.557	3.11026096	0
	0.052500	7.0000	0.93038499	0.9304	-0.4287	3.6315	4.3076	5.842	8.981	7.821	6.610	5.840	5.175	4.299	3.601	3.508	3.12025332	0
	0.052500	7.0000	0.94999999	0.9500	-0.4077	3.6343	4.3067	5.789	8.886	7.735	6.530	5.769	5.119	4.254	3.565	3.473	3.12635612	0
	0.052500	7.0000	1.00000000	1.0000	-0.3567	3.6411	4.3052	5.662	8.655	7.525	6.335	5.595	4.981	4.146	3.478	3.390	3.14080405	0
	0.052500	7.0000	1.04999995	1.0500	-0.3058	3.6480	4.3030	5.535	8.422	7.314	6.139	5.420	4.844	4.039	3.391	3.307	3.15380883	0
	0.052500	7.0000	1.10000002	1.1000	-0.2528	3.6552	4.2988	5.402	8.171	7.100	5.947	5.251	4.702	3.927	3.303	3.222	3.16554141	0
	0.052500	7.0000	1.14277446	1.1428	-0.2065	3.6616	4.2946	5.286	7.946	6.914	5.782	5.107	4.580	3.829	3.227	3.150	3.17470145	0
