# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Dec 23 02:32:51 CET 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.03000	Y = 0.30200	[M/H] = 0.336	eta_R = 0.200	Age = 	1.0000e+07 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.030000	7.0000	0.10000000	0.1000	-1.8343	3.4977	4.2091	9.356	14.762	13.230	11.614	10.394	8.868	7.482	6.953	6.681	1.57040203	0
	0.030000	7.0000	0.10008024	0.1001	-1.8338	3.4977	4.2091	9.355	14.760	13.229	11.612	10.393	8.867	7.481	6.952	6.680	1.57118654	0
	0.030000	7.0000	0.10650697	0.1065	-1.7970	3.4998	4.2076	9.262	14.609	13.093	11.484	10.276	8.766	7.394	6.864	6.594	1.63195086	0
	0.030000	7.0000	0.11346079	0.1135	-1.7592	3.5022	4.2069	9.168	14.461	12.956	11.355	10.158	8.664	7.305	6.773	6.505	1.69348621	0
	0.030000	7.0000	0.12000000	0.1200	-1.7253	3.5045	4.2066	9.083	14.323	12.830	11.237	10.050	8.572	7.225	6.692	6.426	1.74782515	0
	0.030000	7.0000	0.12082774	0.1208	-1.7216	3.5048	4.2068	9.074	14.308	12.816	11.224	10.038	8.561	7.216	6.683	6.417	1.75447977	0
	0.030000	7.0000	0.13096173	0.1310	-1.6736	3.5077	4.2054	8.954	14.123	12.645	11.063	9.889	8.432	7.103	6.568	6.304	1.83217561	0
	0.030000	7.0000	0.14000000	0.1400	-1.6329	3.5102	4.2039	8.852	13.964	12.498	10.924	9.761	8.322	7.007	6.470	6.209	1.89584959	0
	0.030000	7.0000	0.14363869	0.1436	-1.6185	3.5112	4.2044	8.816	13.906	12.445	10.875	9.715	8.283	6.973	6.435	6.175	1.92014360	0
	0.030000	7.0000	0.15862821	0.1586	-1.5592	3.5149	4.2030	8.668	13.675	12.231	10.673	9.530	8.123	6.833	6.293	6.036	2.01316023	0
	0.030000	7.0000	0.16000000	0.1600	-1.5537	3.5152	4.2026	8.654	13.654	12.211	10.655	9.513	8.108	6.820	6.279	6.023	2.02115250	0
	0.030000	7.0000	0.17527895	0.1753	-1.5008	3.5186	4.2030	8.522	13.444	12.018	10.473	9.346	7.965	6.695	6.152	5.899	2.10465217	0
	0.030000	7.0000	0.19581015	0.1958	-1.4347	3.5229	4.2023	8.357	13.181	11.775	10.245	9.137	7.785	6.539	5.994	5.744	2.20327330	0
	0.030000	7.0000	0.20000000	0.2000	-1.4215	3.5238	4.2016	8.324	13.129	11.728	10.200	9.095	7.750	6.508	5.962	5.713	2.22178221	0
	0.030000	7.0000	0.21760814	0.2176	-1.3735	3.5273	4.2045	8.204	12.939	11.550	10.033	8.941	7.621	6.397	5.847	5.601	2.29412818	0
	0.030000	7.0000	0.24587125	0.2459	-1.3012	3.5324	4.2056	8.023	12.665	11.292	9.787	8.713	7.429	6.229	5.675	5.431	2.39473438	0
	0.030000	7.0000	0.25000000	0.2500	-1.2913	3.5331	4.2058	7.998	12.627	11.256	9.754	8.682	7.403	6.206	5.651	5.408	2.40809011	0
	0.030000	7.0000	0.26059923	0.2606	-1.2684	3.5352	4.2090	7.941	12.533	11.168	9.671	8.606	7.341	6.154	5.597	5.355	2.44096017	0
	0.030000	7.0000	0.29286125	0.2929	-1.2002	3.5406	4.2133	7.771	12.263	10.915	9.431	8.385	7.159	5.998	5.435	5.196	2.52980447	0
	0.030000	7.0000	0.30000001	0.3000	-1.1854	3.5417	4.2133	7.734	12.206	10.862	9.380	8.338	7.119	5.964	5.400	5.162	2.54750419	0
	0.030000	7.0000	0.32491720	0.3249	-1.1394	3.5460	4.2189	7.618	12.013	10.682	9.211	8.183	6.995	5.860	5.291	5.056	2.60462260	0
	0.030000	7.0000	0.34999999	0.3500	-1.0957	3.5498	4.2228	7.509	11.834	10.515	9.053	8.038	6.878	5.761	5.188	4.955	2.65552020	0
	0.030000	7.0000	0.38662928	0.3866	-1.0371	3.5556	4.2307	7.363	11.595	10.341	8.933	7.916	6.738	5.604	5.022	4.803	2.72014427	0
	0.030000	7.0000	0.39529809	0.3953	-1.0243	3.5568	4.2325	7.331	11.543	10.303	8.908	7.890	6.707	5.570	4.986	4.770	2.73401642	0
	0.030000	7.0000	0.40000001	0.4000	-1.0172	3.5575	4.2332	7.313	11.515	10.283	8.893	7.876	6.690	5.551	4.966	4.752	2.74133730	0
	0.030000	7.0000	0.40366390	0.4037	-1.0118	3.5581	4.2342	7.300	11.492	10.266	8.883	7.865	6.678	5.536	4.950	4.738	2.74694133	0
	0.030000	7.0000	0.44999999	0.4500	-0.9464	3.5649	4.2432	7.136	11.221	10.072	8.754	7.733	6.522	5.359	4.764	4.568	2.81098008	0
	0.030000	7.0000	0.50000000	0.5000	-0.8820	3.5720	4.2530	6.975	10.945	9.878	8.628	7.604	6.369	5.184	4.579	4.401	2.86847806	0
	0.030000	7.0000	0.55000001	0.5500	-0.8236	3.5789	4.2635	6.829	10.682	9.630	8.405	7.405	6.222	5.058	4.428	4.266	2.91663504	0
	0.030000	7.0000	0.58911014	0.5891	-0.7799	3.5842	4.2710	6.720	10.477	9.401	8.171	7.207	6.108	4.985	4.324	4.175	2.94906020	0
	0.030000	7.0000	0.60000002	0.6000	-0.7681	3.5856	4.2725	6.690	10.423	9.342	8.110	7.155	6.077	4.964	4.296	4.150	2.95739889	0
	0.030000	7.0000	0.64999998	0.6500	-0.7159	3.5921	4.2810	6.560	10.176	9.066	7.829	6.917	5.941	4.876	4.172	4.042	2.99236870	0
	0.030000	7.0000	0.69999999	0.7000	-0.6659	3.5985	4.2889	6.435	9.936	8.798	7.556	6.685	5.810	4.794	4.053	3.939	3.02253795	0
	0.030000	7.0000	0.75000000	0.7500	-0.6144	3.6053	4.2947	6.306	9.709	8.568	7.331	6.487	5.675	4.693	3.949	3.841	3.04879928	0
