Plot: tmp//StellarOrbits-0.550.550.30020.00-c2138a3ce11d50fd5e316827858f68e6.png

Line 1: Component 1

	 -2.48596820782614580e-01	  0.00000000000000000e+00
	 -2.49369384684363593e-01	  4.87306519856705103e-03
	 -2.51668755320716253e-01	  9.51396148377398401e-03
	 -2.55495214959323536e-01	  1.38044983667245241e-02
	 -2.60880426781013974e-01	  1.76001514594225153e-02
	 -2.67729889864304849e-01	  2.05642821946026531e-02
	 -2.76126864629060553e-01	  2.25871643855104429e-02
	 -2.85821341648699323e-01	  2.32501461986888355e-02
	 -2.96917091650137022e-01	  2.23815387411154046e-02
	 -3.09298919582594811e-01	  1.95881725892642702e-02
	 -3.22310430455878372e-01	  1.44334577069369641e-02
	 -3.36356497978298974e-01	  6.44926001843944968e-03
	 -3.49976950019327271e-01	 -4.69348708862439568e-03
	 -3.62766250790555078e-01	 -1.94077420932130124e-02
	 -3.73949367779197517e-01	 -3.83726777421531939e-02
	 -3.81128417395636632e-01	 -6.00994856805105032e-02
	 -3.83676739511108811e-01	 -8.47427469529987015e-02
	 -3.80425904238043344e-01	 -1.09831593309621431e-01
	 -3.71805450362466261e-01	 -1.33088830268290020e-01
	 -3.59033950381121625e-01	 -1.53240598545627438e-01
	 -3.43645687434093183e-01	 -1.69599010008821438e-01
	 -3.26390761705090293e-01	 -1.82389119741571709e-01
	 -3.09304778566386995e-01	 -1.91421037976671538e-01
	 -2.92584707368578889e-01	 -1.97456326642262869e-01
	 -2.75944739171751774e-01	 -2.00805111371518574e-01
	 -2.60872118265930819e-01	 -2.01979210865055936e-01
	 -2.47686858778546209e-01	 -2.01708879866413032e-01
	 -2.34771434576891952e-01	 -1.99282820392470778e-01
	 -2.24083714545295798e-01	 -1.96255486261415646e-01
	 -2.14805368666568880e-01	 -1.92323695715270193e-01
	 -2.06528090632088712e-01	 -1.86623134941310165e-01
	 -2.00343801542056610e-01	 -1.81560344391022616e-01
	 -1.95605806624893075e-01	 -1.76356360607012486e-01
	 -1.92336792770422427e-01	 -1.69897319114051842e-01
	 -1.90755363208952811e-01	 -1.63667881599428078e-01
	 -1.90744148114424972e-01	 -1.57911678211142076e-01
	 -1.92152634344912671e-01	 -1.52841835794429531e-01
	 -1.94804319933831349e-01	 -1.48637987626930285e-01
	 -1.99694578899990816e-01	 -1.44421222864848542e-01
	 -2.05797095700722493e-01	 -1.41653087045926052e-01
	 -2.12818368516069445e-01	 -1.40492075281853090e-01
	 -2.22136051452626326e-01	 -1.40689381480074482e-01
	 -2.31905371469853488e-01	 -1.43223010180234228e-01
	 -2.41649824881420339e-01	 -1.48143157599699954e-01
	 -2.52624018802631300e-01	 -1.56048229334347865e-01
	 -2.62370625775007582e-01	 -1.66858347450669298e-01
	 -2.72853062467018792e-01	 -1.83034134950337185e-01
	 -2.78545848216206426e-01	 -2.00916300666752812e-01
	 -2.80751052516400534e-01	 -2.22648031553858372e-01
	 -2.77502566010898732e-01	 -2.45569341462598040e-01
	 -2.68504621553152023e-01	 -2.68222602359743156e-01
	 -2.55156031502367264e-01	 -2.87408014865877470e-01
	 -2.37718147086226683e-01	 -3.04016857078417024e-01
	 -2.18927549999597015e-01	 -3.16141879569474593e-01
	 -1.98225147373053440e-01	 -3.24937136499023838e-01
	 -1.78740931747765064e-01	 -3.29972104666429344e-01
	 -1.59054213887604878e-01	 -3.32115833210055111e-01
	 -1.42022911480683467e-01	 -3.32140831818915849e-01
	 -1.25655343205026027e-01	 -3.30237322920492737e-01
	 -1.10247574190733097e-01	 -3.26565322229047272e-01
	 -9.60583305711558422e-02	 -3.21325089944682507e-01
